"video_id","trending_date","title","channel_title","category_id","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed","description","region"
"JmBYXEzeRwY","18.18.02","ХОККЕЙ: РОССИЯ - США 4-0 / RUSSIA - USA /ОБЗОР МАТЧА","ReSport KG","17","2018-02-17T15:13:47.000Z","""usa - russia|""""olympics 2018""""|""""russia usa hockey""""""","216754","3167","415","1404","https://i.ytimg.com/vi/JmBYXEzeRwY/default.jpg","false","false","false","""Делайте ставки в 1XBET   http://bit.ly/2ycdZs1\n\nКанал 1xbet - https://goo.gl/pz6TmJ\n\nДля связа: +996773007863\n\n*Это видео является исключительно фанатичным","ru"
"xtoosKMaAMQ","18.18.02","""|Как снимали| Элджей - Hey"," Guys""",,"23","2018-02-17T07:32:07.000Z",,"433899","0","0","0",,"true","true","FALSE","ru"
"Qw9B5rL47l4","18.18.02","Пустой зал Петра Алекceeвича","Анатолий Шарий","23","2018-02-17T10:16:03.000Z","""шарий|""""шарий блог""""|""""новое видео шарий""""|""""шарий новое""""|""""анатолий шарий""""|""""шарий анатолий""""|""""ifhbq""""|""""видео шария""""|""""толя шарий""""""","508681","26763","1001","3825","https://i.ytimg.com/vi/Qw9B5rL47l4/default.jpg","false","false","false","Новости БЕЗ нашего мнения - http://sharij.net/\n\nFacebook - https://www.facebook.com/anatolijsharij \nVK - https://vk.com/id26867380 \nTwitter - https://twitter.com/anatoliisharii\nInstagram - https://www.instagram.com/anatolijsharij","ru"
"RbESB3qHWOw","18.18.02","ЧТО ВНУТРИ ФИДЖЕТ-КУБА?","SlivkiShow","24","2018-02-17T13:02:24.000Z","""сливки|""""куки""""|""""лайфхак""""|""""разборка""""|""""что внутри""""|""""експеримент""""|""""спиннер""""|""""батарейка""""|""""куб""""""","1899266","113052","5443","22669","https://i.ytimg.com/vi/RbESB3qHWOw/default.jpg","false","false","false","Сотрудничество - slivkivideos@gmail.com\nInstagram - https://www.instagram.com/slivki_kuki/\nГруппа - https://vk.com/slivkishow\n\nMusic: epidemicsounds.com","ru"
"rv5DGOdzq50","18.18.02","НУБ ПРОТИВ ЭНДЕР ДРАКОНА!","Поззи","20","2018-02-16T18:37:38.000Z","""PozzitifonShow|""""Поззи""""|""""Minecraft""""|""""майнкрафт""""|""""эндер дракон""""|""""Приключения нуба""""|""""Прошел майнкрафт""""""","462471","13647","7797","5511","https://i.ytimg.com/vi/rv5DGOdzq50/default.jpg","false","false","false","●Спасибо за Лайк и Подписку Бро \(^ヮ^)/\n●Приключения Нуба Поззи! Убил ЭНДЕР ДРАКОНА?!\n\n●Предыдущий ролик - https://youtu.be/KAcvVUt0f30\n●Рандом ролик - https://youtu.be/nEIH3t33RHM\n\n●https://instagram.com/pozzifir/ - Моя Инста\n●https://vk.com/pozzitifonshow - Моя страничка ВК\n●http://vk.com/pozzitifshow - Группа ВК","ru"
"wn73PH_y9B4","18.18.02","Секреты Съёмок ВЛАСТЕЛИНА КОЛЕЦ","SokoL[off] TV","1","2018-02-17T08:46:12.000Z","""Sokol[off]|""""Sokoloff""""|""""Соколов Александр""""|""""кино""""|""""обзор кино""""|""""movie""""|""""film""""|""""trailer""""|""""critics""""|""""review""""|""""Властелин Колец: Братство Кольца""""|""""ластелин Колец: Две Крепости""""|""""Властелин Колец: Возвращение Короля""""|""""Хоббит""""|""""Спецэффекты""""|""""Сокол""""|""""Как снимали""""|""""Чудеса Съемок""""|""""Фродо Беггинс""""|""""Голлум""""|""""Lord of the rings""""""","277161","56892","611","3077","https://i.ytimg.com/vi/wn73PH_y9B4/default.jpg","false","false","false","Играть в Black Desert - https://goo.gl/dcrtGq\n\n------------\nМесто съемок: http://ilocked.ru/quest/hobbit-puteshestvie-v-sredizeme\n-------------\nСпасибо за помощь Седовскому: https://www.youtube.com/user/SedovskyChannel\n-------------\nГруппа вконтакте http://vk.com/sokoloff_show \nИнстаграм: http://instagram.com/alex_sokoloff\nТвиттер https://twitter.com/sokoloff_show\nНовости в Телеграм: https://t.me/sokoloff_show\nВторой канал: https://www.youtube.com/itsSokolOther\n-------------\nЗаказ рекламы: sokol-commercial@mail.ru\nПредложения по сотрудничеству: https://vk.com/anastasia.sokolova1986\n-------------\n\nВ ролике собраны самые интересные факты со съемок Властелина Колец. Прошлый выпуск из этой серии: https://youtu.be/iuGGMiKhtGg\n\nИспользованы отрывки: \nВластелин Колец: Братство Кольца; Властелин Колец: Две Крепости; Властелин Колец: Возвращение Короля; Хоббит: Битва Пяти Воинств.","ru"
"xpVfcZ0ZcFM","18.18.02","Drake - God’s Plan","DrakeVEVO","10","2018-02-17T05:00:01.000Z","""Drake new music|""""Drake Gods Plan""""|""""Drake God’s Plan""""|""""Scary Hours""""|""""Drake Charity Giveaway""""|""""Drake in Miami""""""","9528846","912443","6780","66263","https://i.ytimg.com/vi/xpVfcZ0ZcFM/default.jpg","false","false","false","God’s Plan (Official Video)\n\nSong Available Here: https://Drake.lnk.to/ScaryHoursYD\n\n \n\nDirected by Karena Evans\n\nExecutive Producers Director X & Taj Critchlow\n\nProduced by Fuliane Petikyan\n\nFor Popp Rok\n\n \n\nMusic video by Drake performing God’s Plan.  © 2018 Young Money Entertainment/Cash Money Records\n\nhttp://vevo.ly/Z6Unb9","ru"
"4xTpw-05J0k","18.18.02","CURB YOUR MEME","PewDiePie","20","2018-02-17T18:47:53.000Z","[none]","3195316","270849","4894","33275","https://i.ytimg.com/vi/4xTpw-05J0k/default.jpg","false","false","false","Headphones::\nhttp://rzr.to/edgar\n\nChair::\nUSA & Asia: https://usa.clutchchairz.com/product/pewdiepie-edition-throttle-series/\nEurope: https://europe.clutchchairz.com/en/product/throttle-series-pewdiepie-edition/\nCanada: https://canada.clutchchairz.com/product/throttle-series-pewdiepie-edition/ ‎","ru"
"_10pgkyvjq0","18.18.02","Магомед Толбоев о главном виновнике гибели АН-148","Андрей Угланов","22","2018-02-16T12:27:00.000Z","""авиакатастрофа|""""Толбоев""""|""""Росавиация""""|""""Саратовские авиалинии""""|""""Угланов""""|""""зауглом""""|""""#зауглом""""""","668417","21596","1811","4587","https://i.ytimg.com/vi/_10pgkyvjq0/default.jpg","false","false","false","""Обломки АН-148 спрятаны за тройным оцеплением на секретном аэродроме в городе Жуковский. Лётчик-испытатель Магомед Толбоев требует от Генпрокурора Чайки и председателя СК Бастрыкина не бояться тех","ru"
"khcyzhujbXQ","18.18.02","""Вписка и Ларин: о клипе ЛСП"," бифе с Хованским и Версусе с Джараховым""",,"22","2018-02-16T10:58:27.000Z",,"517792","18216","2857","1405",,"false","false","FALSE","ru"
"Gnfsoc90oA0","18.18.02","Паника в кабине. Первые данные о переговорах пилотов упавшего Ан-148","JPOD Новости","25","2018-02-16T05:59:28.000Z","""Новости|""""Политика""""|""""Экономика""""|""""Россия""""|""""Украина""""|""""Мир""""|""""Блоги""""|""""Видео""""|""""самолет""""|""""упал""""|""""москва""""|""""орск""""|""""катастрофа""""|""""кабина""""|""""пилоты""""|""""скорость""""|""""причина""""|""""саравиа""""""","488140","985","6253","1462","https://i.ytimg.com/vi/Gnfsoc90oA0/default.jpg","false","false","false","Расхождения в показателях скорости заметили сразу","ru"
"p4hutMcSDqQ","18.18.02","""Vladus — Минимум (Премьера Клипа 2018"," Пародия)""",,"10","2018-02-17T15:31:12.000Z",,"185042","22889","1326","10550",,"false","false","FALSE","ru"
"3bBmPkab7Ns","18.18.02","""ЧТО"," ЕСЛИ у тебя на всю жизнь 1000 РУБЛЕЙ""",,"24","2018-02-16T13:09:58.000Z",,"898730","32765","16050","3324",,"false","false","FALSE","ru"
"_gt_UA7OoSg","18.18.02","Комики забрали деньги у зрителей","Соболев Илья","23","2018-02-17T17:02:25.000Z","""деньги|""""соболевилья""""|""""камедиклаб""""|""""блог""""|""""Камедиклабновый""""|""""Новыйкамеди""""|""""Кликклак""""|""""Поперечный""""|""""Соболевстендап""""|""""Бухой""""|""""Тупыезрители""""|""""финансы""""|""""онлайн""""|""""инвестирование""""|""""тнт""""|""""стендаптнт""""""","90857","5716","435","580","https://i.ytimg.com/vi/_gt_UA7OoSg/default.jpg","false","false","false","""ПРОЧИТАЙТЕ - ЭТО ВАЖНО!\nЭто НАДЕЮСЬ регулярное шоу","ru"
"IxNGFhf16o0","18.18.02","15 ЛЯПОВ в ШКОЛЬНЫХ УЧЕБНИКАХ","Live Today","24","2018-02-17T07:30:00.000Z","""лайвтудей|""""крошка енот""""|""""Енот""""|""""Енот Хайп""""|""""Енот полоскун""""|""""енот ворует""""|""""20 ЛЯПОВ ИЗ ШКОЛЬНЫХ УЧЕБНИКОВ""""|""""школьные ляпы""""|""""школьные фейлы""""|""""ляпы""""|""""фейлы""""|""""топ 5""""|""""топ 10""""|""""школьные""""|""""школьные учебники""""|""""ляпы школьных учебников""""|""""ляпы из школьных учебников""""|""""ляпы учителей""""|""""школьные пранки""""|""""школьницы""""|""""ляпы учебников""""|""""фейлы учебников""""|""""школьный учебник""""|""""20 упоротостей""""|""""подборка""""|""""интесресные""""|""""15 ЛЯПОВ""""|""""угар""""|""""15 ЛЯПОВ в ШКОЛЬНЫХ УЧЕБНИКАХ""""|""""лютые промахи""""|""""лютые""""|""""записи""""|""""самый""""|""""самые""""|""""юмор""""|""""школа""""|""""школьный""""""","168206","6844","681","1046","https://i.ytimg.com/vi/IxNGFhf16o0/default.jpg","false","false","false","""Канал Игоря Андреева - https://goo.gl/DNqjzW\n\nСовсем недавно были каникулы","ru"
"bbZe72DeMRI","18.18.02","20 ПОБЕДИТЕЛЕЙ ПО ЖИЗНИ","Корпорация Зла","24","2018-02-17T11:03:47.000Z","""топ|""""топ 5""""|""""топ10""""|""""топ5""""|""""top 10""""|""""топ 10""""|""""top 5""""|""""победитель по жизни""""|""""упал""""|""""прикол""""|""""приколы""""|""""ржач""""|""""падение""""|""""подборка""""|""""неудачно""""|""""неудачники""""|""""идиоты""""|""""нелепо""""|""""fail""""|""""смешно""""|""""корпорация зла""""|""""неудачи""""|""""фейлы""""|""""фэйлы""""""","136535","5843","405","860","https://i.ytimg.com/vi/bbZe72DeMRI/default.jpg","false","false","false","Сайт 1xbet - http://bit.ly/2ycdZs1 \nКанал 1xbet - https://goo.gl/pz6TmJ \nМы публикуем самые смешные и интересные видео Присоединяйся!\nПОДПИШИСЬ НА НОВЫЕ ВЫПУСКИ ► https://www.youtube.com/channel/UC1J8hBTK7oKIfgCMvN7Fwag?sub_confirmation=1\n• Группа ВКонтакте: https://vk.com/zloxaxax\n• Инстаграм: https://www.instagram.com/zlooxaxa/\n• Сотрудничество korporatsiya.zla@gmail.com или вк\n---------------------------------------\nПриятного просмотра! :] Корпорация Зла","ru"
"z3a9LgzPShs","18.18.02","17.02.2018г. ПСЖ - Страсбур - 5:2. Обзор матча","Матч ТВ","17","2018-02-17T18:36:17.000Z","""Франция|""""Монако""""|""""Анже""""|""""Бастия""""|""""Бордо""""|""""Генгам""""|""""Дижон""""|""""Кан""""|""""Лилль""""|""""Лорьян""""|""""Лион""""|""""Марсель""""|""""Мец""""|""""Монпелье""""|""""Нанси""""|""""Нант""""|""""Ницца""""|""""Ренн""""|""""Париж""""|""""Сент-Этьен""""|""""Тулуза""""|""""Неймар""""|""""Футбол""""|""""Матч""""|""""Матч ТВ""""|""""Гол""""|""""Обзор""""|""""Спорт""""|""""Болельщик""""|""""Лига 1""""|""""Да Коста""""|""""sp:ty=high""""|""""sp:dt=2018-02-17T16:00:00+00:00""""|""""sp:vl=ru-RU""""|""""sp:st=soccer""""|""""sp:li=france""""|""""sp:ti:home=PARIS""""|""""sp:ti:away=RCSA""""""","87389","1174","68","181","https://i.ytimg.com/vi/z3a9LgzPShs/default.jpg","false","false","false","""0:01 - гол Аолу (0:1)\n1:06 - гол Дракслера (1:1)\n2:09 - гол Неймара (2:1)\n3:16 - гол Ди Марии (3:1)\n5:17 - гол Баокена (3:2)\n6:07 - гол Кавани (4:2)\n7:13 - гол Кавани (5:2)\n\nСтатистика матча: https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/Franciya/stats/turnir_13661/game_1380635314\n\nПодписаться на канал: https://www.youtube.com/channel/UCtetJiD_llxdGL4Uh5-Oe2w?sub_confirmation=1\n\nЧтобы получать уведомления о новых видео","ru"
"FAD2wS0FJOQ","18.18.02","СЛИШКОМ ВЫГОДНЫЕ ПРЕДЛОЖЕНИЯ","Kuplinov ► Play","20","2018-02-17T14:30:00.000Z","""Kuplinov Play|""""Куплинов плей""""|""""Куплинов""""|""""Kuplinov""""""","177866","11426","327","1795","https://i.ytimg.com/vi/FAD2wS0FJOQ/default.jpg","false","false","false","""Всем приятного просмотра!\nДешёвые игры Куплинов покупает тут http://bit.ly/SteamBuy (промо-код для скидки 3% - 26A3260CFEEA4CA4)\n\nНе забудь подписаться:\n\n► Канал - http://bit.ly/JoinKuplinovPlay\n► Инстаграм - https://www.instagram.com/dm.kuplinov\n► Я ВКонтакте - http://vk.com/dmitry.kuplinov\n► Твиттер - https://twitter.com/AllKuplinov\n► Паблик ВКонтакте - http://vk.com/kuplinovplay\n► Записи стримов - https://www.youtube.com/c/Kuplinov\n\nWill You Press The Button (плейлист):\nhttp://bit.ly/WYPTB_by_Kuplinov\n\nНе забудь посмотреть:\n\n► VR-игры - http://bit.ly/VR_by_Kuplinov\n► Выносы мозга - http://bit.ly/Brain_Crash_by_Kuplinov\n► Инди-хорроры - http://bit.ly/Indie-Horrors_by_Kuplinov\n► Давай глянем - http://bit.ly/Lets_See_by_Kuplinov\n► Все прохождения - http://bit.ly/All_Games_by_Kuplinov\n \nСтавьте лайки","ru"
"t0sNArQlY-4","18.18.02","10 САМЫХ БОЛЬШИХ ЖИВОТНЫХ В МИРЕ","Мастерская Настроения","24","2018-02-17T07:04:03.000Z","""топ|""""топ 5""""|""""топ10""""|""""топ5""""|""""top 10""""|""""мастерская""""|""""мастерская настроения""""|""""мастерскаянастроения""""|""""большие животные""""|""""животные""""|""""самые большие животные""""|""""самые большие животные в мире""""|""""топ 10""""|""""аномально большие животные""""|""""10 самых""""|""""самые большие животные на планете""""|""""животные планеты""""|""""аномально большие""""|""""самые""""|""""10 самых больших животных""""|""""самая большая собака в мире""""|""""топ самых""""|""""самые большие животные планеты""""|""""10 больших животных""""|""""факты""""|""""большие""""|""""огромные животные""""|""""интересное""""|""""10 самых больших""""|""""в мире""""""","516821","17866","686","2096","https://i.ytimg.com/vi/t0sNArQlY-4/default.jpg","false","false","false","""TechZone ► https://goo.gl/ULy98R\n\nНаверняка большинству наших зрителей известно","ru"
"DzEwQWquN4Y","18.18.02","Такая картошка частый гость на моем столе!","Калнина Наталья","22","2018-02-17T15:14:16.000Z","""картофель|""""картофель в духовке""""|""""картофель запеченный""""|""""гарнир""""|""""запеченный картофель""""|""""картошка рецепт""""|""""картофель в чесночном масле""""|""""картофель запеченный в духовке""""|""""гарнир рецепты""""|""""вкусный гарнир""""|""""второе блюдо""""|""""калнина наталья""""|""""домашние хлопоты""""|""""Картофель в духовке в чесночном масле с сыром""""""","100128","11660","148","244","https://i.ytimg.com/vi/DzEwQWquN4Y/default.jpg","false","false","false","""Картофель в духовке в чесночном масле с сыром. Это очень простой","ru"
"4joe2dE7zqM","18.18.02","Радуга в поднебесье (Фильм 2018). Мелодрама @ Русские сериалы","Русские сериалы","1","2018-02-17T13:00:00.000Z","""Радуга в поднебесье|""""Радуга в поднебесье фильм""""|""""Радуга в поднебесье фильм 2018""""|""""Радуга в поднебесье фильм 2017""""|""""Фильм 2018""""|""""Радуга в поднебесье смотреть онлайн""""|""""Радуга в поднебесье фильм смотреть""""|""""Мелодрама""""|""""Русские сериалы""""|""""Олег Загородний""""|""""расстаться с любимой девушкой""""|""""Пелагея Невзорова""""|""""Полина Леонова""""|""""Валерий Афанасьев""""|""""успешный чиновник""""|""""сам разрушил свое счастье""""|""""настоящая семья""""|""""как заслужить прощение""""|""""Екатерина Травова""""|""""мелодрамы 2018""""|""""новые фильмы 2018""""|""""сериал 2018""""""","48718","274","66","26","https://i.ytimg.com/vi/4joe2dE7zqM/default.jpg","false","false","false","""Новый фильм","ru"
"LPpe8aLA0pQ","18.18.02","ДИҚҚАТ! ЎЗБЕКИСТОНЛИК ҚИЗАЛОҚ РОССИЯНИНГ МАШҲУР ТЕЛЕЛОЙИҲАСИДА","UZBEK TV","1","2018-02-17T17:01:24.000Z","[none]","70833","2279","151","0","https://i.ytimg.com/vi/LPpe8aLA0pQ/default.jpg","true","false","false","","ru"
"rPNib0mUz9I","18.18.02","ФЕЙС ПОМОЖЕТ ЛЮДЯМ В БЕДЕ | КАТЯ / Katy LifeVlog ВЕРНУЛАСЬ!","VOVA KESS","24","2018-02-17T18:51:24.000Z","""вова кесс|""""вова кес""""|""""марьяна ро""""|""""фейс""""|""""марьяна ро и фейс""""|""""саша чистова""""|""""сергей стоун""""|""""саша чистова и сергей стоун встречаются""""|""""катя и ваня""""|""""кэти лайф влог""""|""""ЕЁ БОЛЬШЕ С НАМИ НЕТ...""""|""""катя и ваня потеряли ребенка""""|""""моргенштерн""""|""""MORGENSHTERN""""|""""MORGENSHTERN - Дикий / Insomnia""""|""""Katy LifeVlog""""|""""Sasha Chistova""""|""""ПОЧЕМУ МЫ РАССТАЛИСЬ?""""|""""у кати и вани горе""""|""""марк макаров""""|""""лисса авеми""""|""""илья стрекаловский""""|""""vova kess""""|""""моргенштерн клип""""""","276510","22868","342","2050","https://i.ytimg.com/vi/rPNib0mUz9I/default.jpg","false","false","false","""Мой Инстаграм https://www.instagram.com/vova_kess/\nПочта для рекламы и сотрудничества: vovakess@wildjam.ru\n\nФейс поможет людям в беде. Рэпер Фейс / Face решил помогать людям","ru"
"dZ6iW1zcCL0","18.18.02","Мой Velar vs. RR Sport Academeg vs. Lexus 570 BWT - показал питерский оффроад!!!1","Wylsacom","28","2018-02-16T16:03:55.000Z","""iPhone|""""Apple""""|""""wylsa""""|""""Wylsacom""""|""""Range Rover""""|""""Land Rover""""|""""Velar""""|""""Sport""""|""""спорт""""|""""велар""""|""""black""""|""""white""""|""""team""""|""""academeg""""|""""академег""""|""""оффроад""""|""""offroad""""|""""lexus""""|""""570""""|""""лола""""|""""эмоция""""""","957329","38810","10278","5813","https://i.ytimg.com/vi/dZ6iW1zcCL0/default.jpg","false","false","false","Накидки Cantra: http://cantra.net\nКанал Academeg'a: https://www.youtube.com/user/AcademeG\nКанал B&W Team: https://www.youtube.com/channel/UC5iYCbrAH2x3BF0yWJeH-Hg\n\nTwitter - http://twitter.com/wylsacom\nInstagram - http://instagram.com/wylsacom\nСайт - http://wylsa.com\nГруппа вконтакте - http://vk.com/wylsacom\nТелеграм канал - https://telegram.me/Wylsared\nFacebook - http://fb.com/wylcom\nInstagramRED - https://www.instagram.com/wylsacom_red/","ru"
"ubkgRcI6sHM","18.18.02","МЕДВЕДЕВ СОЗДАСТ ЗАМЕНУ YOUTUBE / ПРАВДА ПРО РЕЙТИНГИ ТЕЛЕПРОГРАММ","ДВИЖНОВ","22","2018-02-17T16:27:30.000Z","""дмитрий медведев|""""он вам не димон""""|""""замена youtube""""|""""блокировка youtube""""|""""звезды под гипнозом""""|""""правда про телевидение""""|""""вся правда о телевидении""""|""""разоблачение""""|""""движнов""""""","89248","7036","687","1674","https://i.ytimg.com/vi/ubkgRcI6sHM/default.jpg","false","false","false","""Играть в War Thunder прямо сейчас - https://wt.link/dvizhnov \n\nАльтернатива YouTube уже совсем скоро. Дмитрий Медведев поручил федеральным министерствам создать новый телеканал для молодого поколения","ru"
"T29DL_UQ1LY","18.18.02","10 ОЧЕНЬ ПЛОХИХ ПРЕДСКАЗАНИЙ БУДУЩЕГО","DaiFiveTop","24","2018-02-16T16:17:42.000Z","""top|""""top5""""|""""dai5""""|""""dai 5""""|""""daifivetop""""|""""leekei""""|""""facts""""|""""best""""|""""топ""""|""""дай 5""""|""""дай пять""""|""""лучшее""""|""""факты""""|""""top 5""""|""""dai five top""""|""""lee kei""""|""""ли кей""""|""""история""""|""""наука""""|""""техника""""|""""интернет""""|""""телефон""""|""""мобильный""""|""""поезд""""|""""машины""""""","347012","16732","1573","1009","https://i.ytimg.com/vi/T29DL_UQ1LY/default.jpg","false","false","false","""Тренируйте внимание","ru"
"X6Dlpy5y9y4","18.18.02","ТОП ЛАЙФХАКИ С ТРУБОЧКАМИ! 10 Крутых Идей Которые Упростят Жизнь","Плюшевая Ксюша","26","2018-02-17T17:02:16.000Z","""лайфхаки|""""хитрости""""|""""своими руками""""|""""трубочки""""|""""декор из трубочек""""|""""лайфхаки с трубочками""""|""""креативные идеи""""|""""поделки из трубочек для коктейля""""|""""сделай сам""""|""""идеи из трубочек""""|""""айфхаки с трубочками для коктейля""""|""""diy""""|""""коктейльные трубочки""""|""""поделки""""|""""лайфхаки для дома""""|""""лайфхаки для декора комнаты""""|""""лайфхаки для творчества""""|""""которые упростят жизнь""""|""""упростят жизнь""""|""""плюшевая ксюша""""|""""плюшевая""""|""""лайфхак""""|""""творчество""""|""""классные лайфхаки""""""","50232","5593","364","1987","https://i.ytimg.com/vi/X6Dlpy5y9y4/default.jpg","false","false","false","""Подпишись на мой канал - https://goo.gl/BfgBaZ\nМАМА VS ДОЧЬ - https://youtu.be/Mg3sx-vCjqQ\n▼Найди меня в соц сетях▼\nINSTAGRAM - https://instagram.com/plushaksu\nВКОНТАКТЕ - http://vk.com/plushevaya_ksusha\nTWITTER! - https://twitter.com/PlushevayaKsu\n\nПосмотри еще суперские видео:\nМама VS ДОЧЬ! МАМА ПРОТИВ ДОЧЕРИ - https://youtu.be/Mg3sx-vCjqQО \nЧЁМ ВРУТ ДЕТИ? - https://youtu.be/XCcUTD0bUcIО \nЧЁМ ЕЩЁ ВРУТ ДЕТИ? - https://youtu.be/DwHjx81QuA0\n\nПривет ребята","ru"
"EtcI-JjeHPs","18.18.02","Çukur 17. Bölüm 2. Fragman","Çukur","22","2018-02-17T17:19:12.000Z","""çukur|""""çukur dizisi""""|""""çukur dizisi oyuncuları""""|""""çukur fragman""""|""""çukur son""""|""""ay yapım""""|""""yamaç""""|""""yamaç ve sena""""|""""kerem çatay""""|""""aras bulut iynemli""""|""""dilan çiçek deniz""""|""""perihan savaş""""|""""yerli dizi hd izle""""|""""çukur izle""""|""""Çukur 17. Bölüm 2. Fragman""""""","1492845","19642","1078","5078","https://i.ytimg.com/vi/EtcI-JjeHPs/default.jpg","false","false","false","""Bu dizi ve çok daha fazlası puhutv'de → https://puhutv.com/cukur-detay?utm_medium=referral&utm_source=youtube&utm_campaign=cukur&utm_content=detay\n\nÇukur'a Abone Olmak İçin → https://bit.ly/cukur-dd-sub\n\nİstanbul'un suçla özdeşleşmiş mahallesi Çukur'un kontrolü Koçova ailesinin elindedir ve ailenin kendine göre kuralları vardır. Bu kurallardan bir tanesi de uyuşturucu yasağıdır. Çukur'da uyuşturucu üretilmez","ru"
"ISEsF6AkUms","18.18.02","В новых ТРУСАХ МНОГО ПОСЫЛОК ОТ NEWCHIC","Saveliy Ad","22","2018-02-17T20:22:13.000Z","""самвел|""""самвел ад""""|""""савелий ад""""|""""савелий""""|""""samvel ad""""|""""samvel""""|""""adamyan""""|""""адамян""""|""""влог""""|""""влогер""""|""""блогер""""|""""vlog""""|""""home video""""|""""video blog""""|""""стб""""|""""обзор""""|""""распаковка""""|""""рецепт""""|""""трусы""""|""""примерка""""|""""в трусах""""""","33164","1966","355","1523","https://i.ytimg.com/vi/ISEsF6AkUms/default.jpg","false","false","false","""ШАПКА ДЛЯ КОТА https://goo.gl/R3P8qL\n ХАЛАТ https://goo.gl/MroAz7\nКолыбель для кота  https://goo.gl/z4Y2Ao\n Штаны белье https://goo.gl/X7GPnQ\n ТРУСЫ https://goo.gl/puCCG2\n ТРУСЫ https://goo.gl/HHXkS4\n ПЕРЕНОСКА ДЛЯ ЖИВОТНЫХ https://goo.gl/T3xQ11\nМагащин NEWCHIC :https://goo.gl/ngT41r\nЗдравствуйте","ru"
"GnOJuxqjx68","18.18.02","Рейтинг: Сгущёнка","Грильков","26","2018-02-17T08:00:01.000Z","""Грилькофф|""""рецепты""""|""""кулинария""""|""""еда""""|""""обзор еды""""|""""советы""""|""""кухня""""|""""грильков""""|""""гриль""""|""""блюда""""|""""на""""|""""гриле""""""","64413","2852","203","1520","https://i.ytimg.com/vi/GnOJuxqjx68/default.jpg","false","false","false","http://www.samura.ru/ - Промокод: Грильков - скидка 20%\nProduction Music courtesy of Epidemic Sound!\nhttps://vk.com/grillkov\nhttp://goo.gl/nIoljT Live!\nhttps://www.instagram.com/grillkov/","ru"
"4_SJcdAFv6o","18.18.02","Seni axtariram 16.02.2018 / Tam verilis","Xəzər Media","24","2018-02-17T10:54:39.000Z","""xezertv|""""xazartv""""|""""xezer""""|""""media""""|""""verilish""""|""""shou""""|""""buraxilish""""|""""eylence""""|""""son""""|""""yeni""""|""""Seni axtariram 16.02.2018 / Tam verilis""""|""""seni axtariram""""|""""16 fevral""""|""""xosqedem hidayetqizi""""|""""bize danish""""|""""bize qosul""""|""""səni axtarıram""""|""""16.02.2018""""|""""16.02.2018 / Tam verilis""""|""""seni axtariram 16 fevral""""""","63555","531","134","566","https://i.ytimg.com/vi/4_SJcdAFv6o/default.jpg","false","false","false","""Kanalıma Abunə Ol:\nhttps://goo.gl/NhfWlc\n\nAzərbaycan teleməkanında ən reytinqli hesab edilən verilişlər insan taleləri ilə bağlı layihələrdir. Tanınmış teleaparıcı Xoşqədəm Hidayətqızının “Səni Axtarıram” layihəsi də bu qəbilədəndir. Verilişin əsas qayəsi doğmalarını itirən","ru"
"NWpK9WuyEw4","18.18.02","Все грехи и ляпы мультфильма Моана","Dalbek","1","2018-02-17T18:09:09.000Z","""moana|""""teka""""|""""maui""""|""""hawaii""""|""""cartoon""""|""""sins""""|""""cinemasins""""|""""kinomiraru""""|""""kinokos""""|""""моана""""|""""тека""""|""""te fiti""""|""""мауи""""|""""те фити""""|""""тефити""""|""""мультфильм""""|""""мультик""""|""""фильм""""|""""кино""""|""""мультогрехи""""|""""киногрехи""""|""""грехи""""|""""прикол""""|""""юмор""""|""""сарказм""""|""""анимация""""|""""ляпы""""|""""косяки""""|""""нестыковки""""|""""сюжетная дыра""""|""""сюжетные дыры""""|""""дисней""""|""""disney""""|""""walt disney""""|""""animation""""|""""уолт дисней""""|""""далбек""""|""""dalbek""""|""""пиксар""""|""""pixar""""|""""sea""""|""""ocean""""|""""океан""""|""""море""""""","17853","2037","105","437","https://i.ytimg.com/vi/NWpK9WuyEw4/default.jpg","false","false","false","""Все мультогрехи и ляпы мультфильма Моана.\nНу погнали","ru"
"UVpKwPhZP18","18.18.02","Таджик За 30 Секунд Убил Ученик Федора Емельяненко! Путин В Шоке","ЖИЗНЬ С MMA","17","2018-02-17T06:46:40.000Z","""таджик|""""казах""""|""""казахский боец""""|""""таджикский бооец""""|""""русский боец""""|""""таджикский боец""""|""""Таджик За 30 Секунд Убил Ученик Федора Емельяненко! Путин В Шоке""""|""""Таджик""""|""""За""""|""""30""""|""""Секунд""""|""""Убил""""|""""Федора""""|""""Емельяненко!""""|""""Путин""""|""""В""""|""""Шоке""""|""""юфс""""|""""тони""""|""""фергюсон""""|""""тони фергюсон""""|""""хабиб""""|""""нурмагомедов""""|""""хабиб нурмагомедов""""|""""конор""""|""""макгрегор""""|""""конор макгрегор""""""","12048","0","0","81","https://i.ytimg.com/vi/UVpKwPhZP18/default.jpg","false","true","false","""Это видео является исключительно фанатичным","ru"
"OIgzOQetzVI","18.18.02","""🔥Просмотр фильма восхитил всех! СНЕГ НА ГОЛОВУ Русские мелодрамы новинки"," фильмы HD""",,"1","2018-02-17T18:19:18.000Z",,"41394","233","87","13",,"false","false","FALSE","ru"
